207123977,4.14,1,NYS Math Exam 2011,1,2011
207234980,3.87,1,NYS Math Exam 2011,1,2011
209181932,4.07,1,NYS Math Exam 2011,1,2011
214575433,4.03,1,NYS Math Exam 2011,1,2011
207234741,4.07,1,NYS Math Exam 2011,1,2011
231267329,,1,NYS Math Exam 2011,1,2011
208694521,4.10,1,NYS Math Exam 2011,1,2011
209459437,4.37,1,NYS Math Exam 2011,1,2011
207124371,3.42,1,NYS Math Exam 2011,1,2011
208556837,3.94,1,NYS Math Exam 2011,1,2011
208211912,4.14,1,NYS Math Exam 2011,1,2011
207185398,4.17,1,NYS Math Exam 2011,1,2011
208313668,4.10,1,NYS Math Exam 2011,1,2011
207648270,4.05,1,NYS Math Exam 2011,1,2011
207389792,3.48,1,NYS Math Exam 2011,1,2011
205629553,3.94,1,NYS Math Exam 2011,1,2011
203921846,4.01,1,NYS Math Exam 2011,1,2011
207234956,4.05,1,NYS Math Exam 2011,1,2011
207166661,3.42,1,NYS Math Exam 2011,1,2011
207166695,4.10,1,NYS Math Exam 2011,1,2011
209305937,4.10,1,NYS Math Exam 2011,1,2011
207648296,3.94,1,NYS Math Exam 2011,1,2011
207481342,4.05,1,NYS Math Exam 2011,1,2011
205857113,3.77,1,NYS Math Exam 2011,1,2011
207909540,4.07,1,NYS Math Exam 2011,1,2011
208249201,4.07,1,NYS Math Exam 2011,1,2011
207389818,4.05,1,NYS Math Exam 2011,1,2011
207356080,4.07,1,NYS Math Exam 2011,1,2011
207317389,3.71,1,NYS Math Exam 2011,1,2011
206584088,3.35,1,NYS Math Exam 2011,1,2011
207481359,3.65,1,NYS Math Exam 2011,1,2011
207481367,4.03,1,NYS Math Exam 2011,1,2011
208388686,4.22,1,NYS Math Exam 2011,1,2011
208154658,4.37,1,NYS Math Exam 2011,1,2011
207176579,4.37,1,NYS Math Exam 2011,1,2011
207009416,4.07,1,NYS Math Exam 2011,1,2011
231264003,,1,NYS Math Exam 2011,1,2011
207239807,4.10,1,NYS Math Exam 2011,1,2011
218186724,3.94,1,NYS Math Exam 2011,1,2011
207510116,3.77,1,NYS Math Exam 2011,1,2011
206483950,4.28,1,NYS Math Exam 2011,1,2011
207406422,4.07,1,NYS Math Exam 2011,1,2011
207167339,3.94,1,NYS Math Exam 2011,1,2011
205732746,,1,NYS Math Exam 2011,1,2011
231737511,,1,NYS Math Exam 2011,1,2011
207524463,4.22,1,NYS Math Exam 2011,1,2011
208674762,4.50,1,NYS Math Exam 2011,1,2011
207425273,4.07,1,NYS Math Exam 2011,1,2011
204226211,3.77,1,NYS Math Exam 2011,1,2011
207004243,4.01,1,NYS Math Exam 2011,1,2011
206626996,4.05,1,NYS Math Exam 2011,1,2011
207967787,4.05,1,NYS Math Exam 2011,1,2011
208780171,4.22,1,NYS Math Exam 2011,1,2011
214823742,3.71,1,NYS Math Exam 2011,1,2011
207658147,4.17,1,NYS Math Exam 2011,1,2011
207481177,4.17,1,NYS Math Exam 2011,1,2011
204218564,3.55,1,NYS Math Exam 2011,1,2011
207726852,4.05,1,NYS Math Exam 2011,1,2011
208865444,,1,NYS Math Exam 2011,1,2011
206484230,4.14,1,NYS Math Exam 2011,1,2011
207191495,4.01,1,NYS Math Exam 2011,1,2011
206929382,4.01,1,NYS Math Exam 2011,1,2011
208350306,4.17,1,NYS Math Exam 2011,1,2011
208270496,3.87,1,NYS Math Exam 2011,1,2011
209330711,4.14,1,NYS Math Exam 2011,1,2011
220088884,3.65,1,NYS Math Exam 2011,1,2011
206484065,4.10,1,NYS Math Exam 2011,1,2011
207756875,4.03,1,NYS Math Exam 2011,1,2011
223091208,4.03,1,NYS Math Exam 2011,1,2011
207744145,4.07,1,NYS Math Exam 2011,1,2011
214478414,4.07,1,NYS Math Exam 2011,1,2011
206652737,,1,NYS Math Exam 2011,1,2011
208313569,3.94,1,NYS Math Exam 2011,1,2011
208715664,4.05,1,NYS Math Exam 2011,1,2011
226919520,3.55,1,NYS Math Exam 2011,1,2011
207454232,4.05,1,NYS Math Exam 2011,1,2011
207978115,4.05,1,NYS Math Exam 2011,1,2011
207662966,4.03,1,NYS Math Exam 2011,1,2011
207004433,4.22,1,NYS Math Exam 2011,1,2011
231263930,,1,NYS Math Exam 2011,1,2011
208349829,4.05,1,NYS Math Exam 2011,1,2011
207909763,3.55,1,NYS Math Exam 2011,1,2011
208780189,4.17,1,NYS Math Exam 2011,1,2011
207474578,4.07,1,NYS Math Exam 2011,1,2011
208349837,4.22,1,NYS Math Exam 2011,1,2011
208849042,4.14,1,NYS Math Exam 2011,1,2011
207389859,3.94,1,NYS Math Exam 2011,1,2011
207445669,3.87,1,NYS Math Exam 2011,1,2011
208350199,4.28,1,NYS Math Exam 2011,1,2011
208955682,4.50,1,NYS Math Exam 2011,1,2011
205977580,4.28,1,NYS Math Exam 2011,1,2011
207389875,3.29,1,NYS Math Exam 2011,1,2011
208232173,4.07,1,NYS Math Exam 2011,1,2011
208872267,4.05,1,NYS Math Exam 2011,1,2011
207653635,4.07,1,NYS Math Exam 2011,1,2011
207728189,4.14,1,NYS Math Exam 2011,1,2011
207909292,3.23,1,NYS Math Exam 2011,1,2011
216177493,4.07,1,NYS Math Exam 2011,1,2011
205969314,4.17,1,NYS Math Exam 2011,1,2011
208249706,3.71,1,NYS Math Exam 2011,1,2011
205860919,4.14,1,NYS Math Exam 2011,1,2011
206794158,4.22,1,NYS Math Exam 2011,1,2011
209611060,3.87,1,NYS Math Exam 2011,1,2011
208186627,4.01,1,NYS Math Exam 2011,1,2011
207648411,4.14,1,NYS Math Exam 2011,1,2011
209638063,4.17,1,NYS Math Exam 2011,1,2011
207688052,4.14,1,NYS Math Exam 2011,1,2011
207978420,4.05,1,NYS Math Exam 2011,1,2011
208736728,4.07,1,NYS Math Exam 2011,1,2011
231269176,,1,NYS Math Exam 2011,1,2011
209013523,4.03,1,NYS Math Exam 2011,1,2011
207657941,4.17,1,NYS Math Exam 2011,1,2011
205453913,4.28,1,NYS Math Exam 2011,1,2011
209420470,3.48,1,NYS Math Exam 2011,1,2011
207499039,3.55,1,NYS Math Exam 2011,1,2011
208982546,3.48,1,NYS Math Exam 2011,1,2011
219974755,4.05,1,NYS Math Exam 2011,1,2011
207424672,,1,NYS Math Exam 2011,1,2011
207658204,4.07,1,NYS Math Exam 2011,1,2011
207979352,4.17,1,NYS Math Exam 2011,1,2011
206652919,4.07,1,NYS Math Exam 2011,1,2011
207687849,4.22,1,NYS Math Exam 2011,1,2011
207176314,4.10,1,NYS Math Exam 2011,1,2011
208313791,4.07,1,NYS Math Exam 2011,1,2011
207816588,4.01,1,NYS Math Exam 2011,1,2011
213632367,4.01,1,NYS Math Exam 2011,1,2011
206676801,4.14,1,NYS Math Exam 2011,1,2011
205402845,4.05,1,NYS Math Exam 2011,1,2011
215313834,4.17,1,NYS Math Exam 2011,1,2011
207669995,4.10,1,NYS Math Exam 2011,1,2011
207356437,4.28,1,NYS Math Exam 2011,1,2011
208819904,4.17,1,NYS Math Exam 2011,1,2011
207528464,3.87,1,NYS Math Exam 2011,1,2011
215034117,4.37,1,NYS Math Exam 2011,1,2011
207709239,4.14,1,NYS Math Exam 2011,1,2011
207662115,4.14,1,NYS Math Exam 2011,1,2011
208338368,4.22,1,NYS Math Exam 2011,1,2011
214162067,4.10,1,NYS Math Exam 2011,1,2011
207524927,4.17,1,NYS Math Exam 2011,1,2011
207525007,4.22,1,NYS Math Exam 2011,1,2011
207176546,4.14,1,NYS Math Exam 2011,1,2011
208715508,3.87,1,NYS Math Exam 2011,1,2011
208350058,4.17,1,NYS Math Exam 2011,1,2011
207688037,3.55,1,NYS Math Exam 2011,1,2011
208968008,4.22,1,NYS Math Exam 2011,1,2011
207909284,4.03,1,NYS Math Exam 2011,1,2011
207648221,4.07,1,NYS Math Exam 2011,1,2011
207235433,3.87,1,NYS Math Exam 2011,1,2011
207481441,3.87,1,NYS Math Exam 2011,1,2011
208452482,4.14,1,NYS Math Exam 2011,1,2011
207657479,3.23,1,NYS Math Exam 2011,1,2011
206853228,3.55,1,NYS Math Exam 2011,1,2011
207648429,4.03,1,NYS Math Exam 2011,1,2011
209970839,4.17,1,NYS Math Exam 2011,1,2011
207424896,4.22,1,NYS Math Exam 2011,1,2011
209091107,3.10,1,NYS Math Exam 2011,1,2011
207909227,4.17,1,NYS Math Exam 2011,1,2011
209351535,3.65,1,NYS Math Exam 2011,1,2011
207908880,4.10,1,NYS Math Exam 2011,1,2011
207239781,4.14,1,NYS Math Exam 2011,1,2011
207524745,4.05,1,NYS Math Exam 2011,1,2011
209090844,4.10,1,NYS Math Exam 2011,1,2011
220465801,3.94,1,NYS Math Exam 2011,1,2011
207389933,3.87,1,NYS Math Exam 2011,1,2011
208674929,4.07,1,NYS Math Exam 2011,1,2011
207250374,4.10,1,NYS Math Exam 2011,1,2011
208338087,4.03,1,NYS Math Exam 2011,1,2011
207687880,4.01,1,NYS Math Exam 2011,1,2011
208642116,4.37,1,NYS Math Exam 2011,1,2011
208753467,4.10,1,NYS Math Exam 2011,1,2011
208694687,4.22,1,NYS Math Exam 2011,1,2011
208364331,4.17,1,NYS Math Exam 2011,1,2011
216184341,4.28,1,NYS Math Exam 2011,1,2011
207481466,4.14,1,NYS Math Exam 2011,1,2011
207389941,4.14,1,NYS Math Exam 2011,1,2011
208694703,3.94,1,NYS Math Exam 2011,1,2011
207487018,4.17,1,NYS Math Exam 2011,1,2011
207936675,4.01,1,NYS Math Exam 2011,1,2011
207235334,4.17,1,NYS Math Exam 2011,1,2011
207235185,4.03,1,NYS Math Exam 2011,1,2011
207364373,4.50,1,NYS Math Exam 2011,1,2011
207648437,4.03,1,NYS Math Exam 2011,1,2011
208410530,3.94,1,NYS Math Exam 2011,1,2011
221195837,3.71,1,NYS Math Exam 2011,1,2011
209482454,4.14,1,NYS Math Exam 2011,1,2011
207424805,3.55,1,NYS Math Exam 2011,1,2011
208715904,4.28,1,NYS Math Exam 2011,1,2011
207766171,4.14,1,NYS Math Exam 2011,1,2011
207453341,4.07,1,NYS Math Exam 2011,1,2011
208819920,4.05,1,NYS Math Exam 2011,1,2011
208349753,4.37,1,NYS Math Exam 2011,1,2011
214904179,4.01,1,NYS Math Exam 2011,1,2011
207743485,4.28,1,NYS Math Exam 2011,1,2011
207803214,4.17,1,NYS Math Exam 2011,1,2011
206782328,4.17,1,NYS Math Exam 2011,1,2011
206815797,4.37,1,NYS Math Exam 2011,1,2011
207676834,4.03,1,NYS Math Exam 2011,1,2011
206929366,4.10,1,NYS Math Exam 2011,1,2011
205865462,4.37,1,NYS Math Exam 2011,1,2011
208820100,3.87,1,NYS Math Exam 2011,1,2011
